Customer_ID,Product_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Region,,,,,,
CUST_U5TPZK,PROD_UNR7RQ,14,191.3,Home,South America,,,,,,
CUST_BXB4TZ,PROD_5BFCJR,16,20.36,Sports,Asia,,,,,,
CUST_USBFVD,PROD_V47CXH,3,148.85,Electronics,Europe,,,,,,
CUST_C0TECN,PROD_EC3CAH,18,52.96,Electronics,Asia,,,,,,
CUST_KDOC2Q,PROD_IS999T,9,20.4,Electronics,North America,,,,,,
CUST_EZJA4Q,PROD_WZESVO,7,155.67,Electronics,South America,,,,,,
CUST_YXUCO6,PROD_DSKXGN,14,57.97,Electronics,North America,,,,,,
CUST_UVCFTV,PROD_WRJQ05,13,114.57,Sports,Asia,,,,,,
CUST_PLXRAB,PROD_D6RMFM,3,111.89,Electronics,South America,,,,,,
CUST_LG0KFJ,PROD_IVC8RL,3,84.74,Electronics,Europe,,,,,,
CUST_MSQRV2,PROD_6OAGYK,16,100.78,Electronics,South America,,,,,,
CUST_PL4X2H,PROD_T893TT,17,98.36,Clothing,North America,,,,,,
CUST_M5BVOO,PROD_L2EFJP,8,135.27,Clothing,South America,,,,,,
CUST_MRT105,PROD_PJVGPJ,12,184.64,Electronics,Asia,,,,,,
CUST_86P2QD,PROD_5UZ2IP,9,21.33,Home,Europe,,,,,,
CUST_6TI98C,PROD_118UQ2,11,119.14,Sports,North America,,,,,,
CUST_AAW81B,PROD_M1CSQG,19,110.44,Sports,Europe,,,,,,
CUST_YNQTZO,PROD_LJ815H,19,169.63,Electronics,North America,,,,,,
CUST_1TT8DA,PROD_C3IAKC,1,134.5,Clothing,Asia,,,,,,
CUST_RPKC8H,PROD_METTKS,11,197.79,Clothing,Asia,,,,,,
CUST_XQCFUC,PROD_9PL05Q,13,83.13,Clothing,South America,,,,,,
CUST_F05D0F,PROD_4X0IUU,10,108.19,Sports,South America,,,,,,
CUST_3SQ25V,PROD_6DG0GQ,6,130.56,Sports,North America,,,,,,
CUST_DAYLOO,PROD_QTW19H,13,86.69,Sports,Europe,,,,,,
CUST_ZWOZ3L,PROD_XF29OQ,12,102.81,Clothing,South America,,,,,,
CUST_9DEKCG,PROD_WYS7YC,9,161.94,Sports,Asia,,,,,,
CUST_KQTQGN,PROD_AVZL1S,3,156.1,Home,South America,,,,,,
CUST_QM5S1G,PROD_W9CLIU,6,158.03,Sports,South America,,,,,,
CUST_387CL8,PROD_25D66Q,9,131.11,Electronics,South America,,,,,,
CUST_RBA1MK,PROD_4FXPDZ,14,111.98,Clothing,Europe,,,,,,
CUST_IPJIZD,PROD_L6MYJE,1,135.29,Electronics,Asia,,,,,,
CUST_21IR9R,PROD_B5AVII,10,176.09,Clothing,Europe,,,,,,
CUST_JQKZC5,PROD_QMUMR0,10,43.91,Electronics,Asia,,,,,,
CUST_YCI6G8,PROD_G5ODS5,2,33.41,Clothing,South America,,,,,,
CUST_2AAC9J,PROD_13GVW6,10,88.54,Sports,Asia,,,,,,
CUST_LZXIV4,PROD_7SBYO9,11,171.71,Home,South America,,,,,,
CUST_9M949B,PROD_9AARAK,12,160.1,Clothing,Europe,,,,,,
CUST_UAMXAO,PROD_5AMKGR,11,71.57,Clothing,South America,,,,,,
CUST_TFR2RZ,PROD_B1H334,4,109.11,Home,South America,,,,,,
CUST_XTOS3O,PROD_JN3ZYF,2,20.8,Sports,South America,,,,,,
CUST_61R13L,PROD_BFGVD2,8,165.88,Electronics,Asia,,,,,,
CUST_FUXOON,PROD_5T6JNW,5,51.23,Clothing,North America,,,,,,
CUST_WM4QEY,PROD_3R6BJ8,12,77.64,Home,South America,,,,,,
CUST_CMNHY5,PROD_IYOS0B,11,152.28,Home,Europe,,,,,,
CUST_LJ275Q,PROD_WT1SEX,19,142,Electronics,South America,,,,,,
CUST_7ZRMDM,PROD_P9RWLL,17,162.41,Clothing,Asia,,,,,,
CUST_K1PHYK,PROD_4KA7N1,10,69.83,Electronics,Asia,,,,,,
CUST_C8Z09S,PROD_OANGHF,1,141.99,Sports,South America,,,,,,
CUST_S6F8DC,PROD_NXINCZ,2,191.87,Clothing,North America,,,,,,
CUST_B6LMN4,PROD_OEFZE4,3,154.22,Home,South America,,,,,,
CUST_GPAM9O,PROD_PWSQHJ,1,92.04,Home,Asia,,,,,,
CUST_S65KGI,PROD_MKVOVZ,9,194.7,Clothing,Europe,,,,,,
CUST_1HIYFT,PROD_I7MVCJ,12,191.37,Electronics,Europe,,,,,,
CUST_CL0MP3,PROD_TATNZ0,10,184.11,Clothing,North America,,,,,,
CUST_WBOOR9,PROD_X9VWMF,11,22.56,Electronics,Asia,,,,,,
CUST_B7J4FA,PROD_EWHC7B,1,39.64,Sports,Asia,,,,,,
CUST_HENBF0,PROD_G4O6L1,1,33.3,Home,North America,,,,,,
CUST_KF0F0I,PROD_6HMX55,15,20.63,Electronics,North America,,,,,,
CUST_9H09WF,PROD_KZ461N,2,130.1,Electronics,Europe,,,,,,
CUST_YT4BFF,PROD_IL0DAJ,8,121.03,Clothing,Asia,,,,,,
CUST_LI6DAI,PROD_2MGV8T,13,139.44,Clothing,North America,,,,,,
CUST_PWWIRY,PROD_EKC5RG,7,105.99,Electronics,Asia,,,,,,
CUST_40J3Y3,PROD_6AD580,7,64.11,Clothing,South America,,,,,,
CUST_HANRTK,PROD_WCZQ57,17,99.35,Clothing,South America,,,,,,
CUST_SYSB32,PROD_O7D8L5,16,97.22,Sports,South America,,,,,,
CUST_HALQC9,PROD_YDX37N,3,175.14,Home,Asia,,,,,,
CUST_F435HP,PROD_HJVU3J,5,198.59,Sports,South America,,,,,,
CUST_BSD8JJ,PROD_2PY6VQ,6,103.6,Home,Asia,,,,,,
CUST_2CYV1L,PROD_B3VYDC,1,140.46,Home,Europe,,,,,,
CUST_66GWYZ,PROD_HESOVD,17,63.7,Home,Asia,,,,,,
CUST_D04R4V,PROD_FAS4D1,19,181.26,Electronics,South America,,,,,,
CUST_WMOZML,PROD_O0NFN4,1,43.99,Clothing,Europe,,,,,,
CUST_HCPWBS,PROD_W1OIGR,15,39.37,Home,South America,,,,,,
CUST_RQ8PIY,PROD_ZBNDMZ,7,23.07,Home,Asia,,,,,,
CUST_JVJQIE,PROD_6NY59Z,18,55.21,Sports,South America,,,,,,
CUST_E6118V,PROD_56IS9R,9,44.53,Electronics,North America,,,,,,
CUST_1L0ZSY,PROD_4SAC8B,6,31.24,Home,Asia,,,,,,
CUST_BBFJPX,PROD_IKR0KN,10,49.72,Clothing,Asia,,,,,,
CUST_NLHNID,PROD_LIJUXZ,8,32.82,Home,Europe,,,,,,
CUST_EPWN69,PROD_SOYAJF,13,110.5,Home,Europe,,,,,,
CUST_R11G7S,PROD_YOVK7N,15,31.12,Electronics,Asia,,,,,,
CUST_EYCAOL,PROD_PGTBWM,15,108.24,Clothing,Asia,,,,,,
CUST_YX920K,PROD_4MNYQG,1,129.56,Clothing,North America,,,,,,
CUST_GBX5CW,PROD_57HCI0,7,28.91,Electronics,Asia,,,,,,
CUST_3NZDY2,PROD_ONIGKN,7,180.73,Home,North America,,,,,,
CUST_AAW1HY,PROD_HL3TQ2,5,138.85,Sports,Europe,,,,,,
CUST_TF46EL,PROD_2RIJ3G,15,195.12,Home,Europe,,,,,,
CUST_9TAD4I,PROD_IEMEM5,1,185.52,Clothing,South America,,,,,,
CUST_DVCMGC,PROD_55XYSX,3,68.59,Home,Europe,,,,,,
CUST_PXOW2A,PROD_OQNCWX,13,130.18,Electronics,Asia,,,,,,
CUST_XG5WH4,PROD_S1FQM7,17,113.95,Sports,South America,,,,,,
CUST_IHG6S2,PROD_DSBO6T,5,34.32,Electronics,Europe,,,,,,
CUST_2LDWBK,PROD_RESH08,4,33.82,Electronics,South America,,,,,,
CUST_5C1379,PROD_D2QYOR,2,77.35,Sports,North America,,,,,,
CUST_2O6X4D,PROD_9L4Z71,7,193.21,Home,South America,,,,,,
CUST_65S3TQ,PROD_S3Q9UR,13,93.94,Clothing,Europe,,,,,,
CUST_SFGTYN,PROD_026MPW,16,60.84,Electronics,South America,,,,,,
CUST_WOTHNG,PROD_NT8KHM,17,70.78,Sports,North America,,,,,,
CUST_8UFMY8,PROD_YG2CUR,15,28.72,Sports,North America,,,,,,
CUST_4AEXFS,PROD_22S3V7,4,28.35,Home,Europe,,,,,,
CUST_IO298D,PROD_K8NWUO,6,190.07,Electronics,North America,,,,,,
CUST_GY11WS,PROD_UAKDLS,14,180.53,Sports,Europe,,,,,,
CUST_L9DFSQ,PROD_AACQNM,11,161.53,Electronics,Asia,,,,,,
CUST_3GPJTS,PROD_OGYMQL,10,155.27,Clothing,North America,,,,,,
CUST_FK3K67,PROD_XG5CV7,16,184.4,Electronics,Europe,,,,,,
CUST_XHJ4D4,PROD_17OPC8,1,75.19,Electronics,Europe,,,,,,
CUST_Y6L99V,PROD_UZSWXK,6,155.97,Clothing,North America,,,,,,
CUST_0B8HIN,PROD_M07B1Y,10,36.88,Home,Europe,,,,,,
CUST_PKFEHT,PROD_WB8B6G,13,133.11,Clothing,South America,,,,,,
CUST_MLEN4Q,PROD_C8H605,1,103.94,Home,North America,,,,,,
CUST_JC8BVV,PROD_N3REGM,1,134.25,Electronics,Asia,,,,,,
CUST_5ETG0S,PROD_LEAHHD,18,166.27,Electronics,North America,,,,,,
CUST_MGSSKH,PROD_NQ2YP7,18,145.01,Home,North America,,,,,,
CUST_TN07JP,PROD_IZRKG9,12,173.24,Electronics,North America,,,,,,
CUST_HBYAK9,PROD_A7TXDF,13,44.46,Electronics,Asia,,,,,,
CUST_ZP7YTC,PROD_8KAJWM,16,102.06,Home,Europe,,,,,,
CUST_I85B8U,PROD_G3535Y,8,61.15,Electronics,Europe,,,,,,
CUST_0LK3FH,PROD_0R69WN,11,33.25,Electronics,Europe,,,,,,
CUST_JBWPR0,PROD_IK5NO6,13,40.24,Sports,Asia,,,,,,
CUST_9FBSWR,PROD_MUM6DQ,19,155.6,Home,Asia,,,,,,
CUST_YB0SD8,PROD_G1FAJ6,6,56.95,Electronics,Asia,,,,,,
CUST_FX088D,PROD_K7WBY0,12,76.01,Electronics,South America,,,,,,
CUST_RI5U3P,PROD_P8GZGG,12,121.92,Home,North America,,,,,,
CUST_W6IAQU,PROD_98F2V3,4,55.57,Electronics,North America,,,,,,
CUST_AW9XGT,PROD_XD0DEN,10,131.4,Clothing,North America,,,,,,
CUST_R7IG71,PROD_SHAMRG,2,164.8,Electronics,South America,,,,,,
CUST_DVFIJB,PROD_IXUPBJ,4,151.97,Electronics,South America,,,,,,
CUST_1LCAXJ,PROD_9J36FN,3,131.61,Home,South America,,,,,,
CUST_7ZCFN0,PROD_C60ACS,5,128.65,Sports,Europe,,,,,,
CUST_2YMOGJ,PROD_XWI3PQ,17,161.45,Home,Asia,,,,,,
CUST_VVTWXQ,PROD_CFOIHP,10,153.3,Electronics,North America,,,,,,
CUST_AY79XG,PROD_NAUHR7,14,91.37,Clothing,North America,,,,,,
CUST_66NJ44,PROD_RG3M7M,12,161.37,Electronics,Asia,,,,,,
CUST_KCYL12,PROD_XLUZK2,18,157.81,Clothing,North America,,,,,,
CUST_7S2WFU,PROD_FU09CP,16,137.98,Sports,Europe,,,,,,
CUST_0642PB,PROD_EJ6O5F,12,89.46,Clothing,Europe,,,,,,
CUST_59E705,PROD_4433Z4,15,70.45,Electronics,Europe,,,,,,
CUST_QJT25W,PROD_7DOZYC,17,118.97,Electronics,Asia,,,,,,
CUST_JT21OE,PROD_Q4MMLH,7,137.71,Home,South America,,,,,,
CUST_8ETFTK,PROD_VN2KDC,13,32.18,Sports,Europe,,,,,,
CUST_STWY3Q,PROD_GRB9OB,5,115.42,Home,Asia,,,,,,
CUST_Q4D8KU,PROD_CN8F5A,12,53.65,Electronics,North America,,,,,,
CUST_UXIVG6,PROD_XOD36O,1,34.89,Sports,South America,,,,,,
CUST_D4YL8U,PROD_Z6UTR5,3,74.87,Clothing,North America,,,,,,
CUST_Q1S5W5,PROD_L83DRT,19,174.23,Clothing,Asia,,,,,,
CUST_TE3JGJ,PROD_C1W5HE,18,97.12,Electronics,Europe,,,,,,
CUST_CI3MOB,PROD_OVQ6BC,15,30.17,Sports,South America,,,,,,
CUST_KEWOKQ,PROD_9B4DEK,7,174.65,Electronics,South America,,,,,,
CUST_52BXC4,PROD_SGRGP6,1,103.25,Electronics,North America,,,,,,
CUST_3JKYZM,PROD_Q41UT6,10,77.25,Electronics,Asia,,,,,,
CUST_ZFXX19,PROD_EHF835,13,55.6,Sports,Europe,,,,,,
CUST_5RVE71,PROD_B3PQR7,8,138.65,Clothing,North America,,,,,,
CUST_E7FABX,PROD_21LJJF,15,84.04,Electronics,Europe,,,,,,
CUST_KD8Z2H,PROD_5T65UY,1,40.28,Electronics,North America,,,,,,
CUST_QLNYLH,PROD_SGR4S1,16,175.28,Sports,Asia,,,,,,
CUST_ZDMST1,PROD_M86GI1,7,27.72,Electronics,Asia,,,,,,
CUST_RODNSR,PROD_2WM8FB,13,73.1,Clothing,South America,,,,,,
CUST_D3LK0O,PROD_PZQED6,13,144.65,Clothing,North America,,,,,,
CUST_PGHDUO,PROD_GLVY8U,19,159.18,Electronics,North America,,,,,,
CUST_I2NT6Q,PROD_5R6N63,7,46.05,Sports,Europe,,,,,,
CUST_9H3VZL,PROD_C9DF3Y,16,95.73,Clothing,North America,,,,,,
CUST_LRHZUD,PROD_VFAX9E,7,78.7,Sports,South America,,,,,,
CUST_X63P2V,PROD_DTTADV,16,153.08,Clothing,Europe,,,,,,
CUST_RYBBIY,PROD_XNKBDD,19,74.69,Clothing,Europe,,,,,,
CUST_B444YD,PROD_18PSI5,16,151.36,Clothing,Asia,,,,,,
CUST_EQ76RS,PROD_MJ1G3W,3,176.99,Clothing,Europe,,,,,,
CUST_N4GTYJ,PROD_48D8VP,6,141.24,Clothing,South America,,,,,,
CUST_J6GSAJ,PROD_XT71XD,9,61.14,Clothing,North America,,,,,,
CUST_942DWH,PROD_RPNPP6,16,187.95,Sports,North America,,,,,,
CUST_NKS5JM,PROD_DD21BR,11,168.5,Home,North America,,,,,,
CUST_JZXP59,PROD_52EZ7U,8,89.08,Home,Asia,,,,,,
CUST_RJV79A,PROD_3P8LP5,8,91.87,Home,South America,,,,,,
CUST_2Z154V,PROD_RF7I6T,11,130.91,Electronics,South America,,,,,,
CUST_VN8LOG,PROD_OYILBV,9,143.96,Home,North America,,,,,,
CUST_8UGU7E,PROD_PROF2O,18,119.18,Home,Europe,,,,,,
CUST_DYCA8O,PROD_0USRU8,1,108.62,Sports,Europe,,,,,,
CUST_LKRPU2,PROD_JWCTPY,3,51.93,Clothing,North America,,,,,,
CUST_R7VKMD,PROD_A9I6CH,7,110.92,Sports,South America,,,,,,
CUST_FJXAC5,PROD_7KN7P2,17,82.18,Electronics,South America,,,,,,
CUST_JCZF33,PROD_NC2VUW,2,32.24,Sports,Asia,,,,,,
CUST_2FZWSS,PROD_HI7CW0,9,99.8,Electronics,Europe,,,,,,
CUST_C6NKLZ,PROD_R6DO6C,3,102.81,Electronics,South America,,,,,,
CUST_TCBVOW,PROD_CSIYTZ,18,98.86,Electronics,Asia,,,,,,
CUST_BPCLNC,PROD_6TLIA5,17,60.3,Home,North America,,,,,,
CUST_RBC9BT,PROD_YDI0EM,1,135.72,Clothing,South America,,,,,,
CUST_GM7S9O,PROD_4QI9OK,18,82.84,Electronics,Asia,,,,,,
CUST_PYJ24L,PROD_E1T4K0,12,25.05,Electronics,Europe,,,,,,
CUST_IIIOU5,PROD_PF68JQ,9,159.98,Electronics,Asia,,,,,,
CUST_B6G1RQ,PROD_9SNR66,8,175.24,Electronics,South America,,,,,,
CUST_YI13UO,PROD_QXJ0XK,14,151.37,Sports,North America,,,,,,
CUST_I0WIEF,PROD_86D1TN,3,87.84,Electronics,Asia,,,,,,
CUST_SV51PO,PROD_JAPWQT,15,100.51,Electronics,South America,,,,,,
CUST_UQAK2O,PROD_8X7XT0,7,164.9,Clothing,South America,,,,,,
CUST_SCI8SU,PROD_XZQHSH,5,39.97,Sports,Europe,,,,,,
CUST_9AROEI,PROD_XPH9FO,13,152.03,Sports,North America,,,,,,
CUST_0BMMTB,PROD_SJI0QO,12,180.23,Clothing,North America,,,,,,
CUST_BGNCT8,PROD_ZIU4JU,11,31.73,Electronics,Europe,,,,,,
CUST_C76SQ9,PROD_46KBR1,17,179.12,Sports,South America,,,,,,
CUST_7GSRRI,PROD_1SFJ3C,4,59.23,Sports,Europe,,,,,,
CUST_W4O6PT,PROD_4PUL4N,15,145.48,Sports,South America,,,,,,
CUST_KWA096,PROD_UGUWNU,17,55.36,Sports,South America,,,,,,
CUST_PJ28GG,PROD_WE7KP4,2,132.64,Sports,Asia,,,,,,
CUST_XA8SKS,PROD_3BJAMG,11,54.74,Clothing,North America,,,,,,
CUST_0FQ5S4,PROD_8WEUDC,13,35.85,Home,Europe,,,,,,
CUST_TZ23CP,PROD_EJ1KA2,9,147.09,Electronics,Asia,,,,,,
CUST_2PKGZE,PROD_F4HORC,13,49.72,Electronics,Asia,,,,,,
CUST_PAJ9ZV,PROD_MW0N5H,10,95.87,Sports,Asia,,,,,,
CUST_5YWIFO,PROD_81N9UO,2,85.53,Home,Europe,,,,,,
CUST_UBVS33,PROD_921B4H,1,91.76,Home,South America,,,,,,
CUST_L4ZCRB,PROD_CUQAWA,9,186.61,Sports,South America,,,,,,
CUST_9QHQJX,PROD_CXQ209,4,135.93,Sports,Europe,,,,,,
CUST_3IAIVB,PROD_JD2M87,15,184.36,Home,North America,,,,,,
CUST_WNILJ5,PROD_XZH15I,3,31.33,Clothing,North America,,,,,,
CUST_B5R3MK,PROD_CJDBPP,9,44.19,Electronics,Europe,,,,,,
CUST_892SQ7,PROD_J6ZPKP,13,58.46,Electronics,Europe,,,,,,
CUST_DCAUAW,PROD_TH2066,6,197.74,Sports,South America,,,,,,
CUST_FQZ8NE,PROD_9W1VJT,19,41.58,Clothing,North America,,,,,,
CUST_YEU4GX,PROD_XPW1OB,4,193.05,Home,North America,,,,,,
CUST_W43ZQE,PROD_FQ3LZA,6,141.78,Electronics,North America,,,,,,
CUST_6SUEDX,PROD_YF4YSW,8,124.47,Electronics,Asia,,,,,,
CUST_DQH93H,PROD_D2E5CP,9,49.21,Sports,South America,,,,,,
CUST_3E8CDE,PROD_1ZKD5W,10,20.56,Electronics,Europe,,,,,,
CUST_59LKML,PROD_KP0G2K,8,23.17,Sports,North America,,,,,,
CUST_PLMQ8D,PROD_XQY8R7,1,28.45,Sports,Asia,,,,,,
CUST_LL26RD,PROD_IPT249,16,21.16,Sports,North America,,,,,,
CUST_ZQMCQT,PROD_L8ECQ3,12,50.53,Sports,South America,,,,,,
CUST_6V6HJ7,PROD_0J2C42,3,151.26,Home,Asia,,,,,,
CUST_VN6URF,PROD_8SPIAY,12,63.62,Home,South America,,,,,,
CUST_8XNG76,PROD_40Z48N,12,143.84,Electronics,Asia,,,,,,
CUST_QUGVSK,PROD_L8T35M,12,195.61,Home,North America,,,,,,
CUST_T0A58A,PROD_E9JCON,5,42.09,Electronics,Europe,,,,,,
CUST_P9TLZP,PROD_ZKV76Y,11,176.79,Electronics,Asia,,,,,,
CUST_4NTD91,PROD_VG9GUS,19,193.71,Home,Europe,,,,,,
CUST_DV4FNK,PROD_6NI2BN,12,21,Sports,South America,,,,,,
CUST_D1MH8V,PROD_COQP3A,17,76.71,Electronics,Asia,,,,,,
CUST_6Q7PXV,PROD_7XE7C2,10,171.43,Sports,Asia,,,,,,
CUST_ZUKNJG,PROD_K3M6ER,6,147.98,Electronics,Europe,,,,,,
CUST_9WNWEZ,PROD_0DXWCH,6,171.08,Home,Asia,,,,,,
CUST_RFRTPG,PROD_LQZLD0,2,127.7,Home,South America,,,,,,
CUST_64HZYP,PROD_OBXWT0,17,54.48,Home,North America,,,,,,
CUST_1I03UO,PROD_QKJ7E5,9,178.61,Electronics,Asia,,,,,,
CUST_WXE6EW,PROD_2G9JQT,12,101.24,Electronics,South America,,,,,,
CUST_NR3JMQ,PROD_15ZANI,2,143.9,Home,South America,,,,,,
CUST_IYZIOU,PROD_JK6RCK,5,179.69,Sports,Europe,,,,,,
CUST_RH0NJ0,PROD_7PS7PP,13,121.53,Home,North America,,,,,,
CUST_KRMCC4,PROD_EO4LSX,1,92.4,Home,Europe,,,,,,
CUST_H3HTYJ,PROD_L7ZCJU,5,103.15,Home,North America,,,,,,
CUST_T5JKGF,PROD_73OIEF,14,180.72,Home,Europe,,,,,,
CUST_FVA3OM,PROD_9126P5,1,43.3,Clothing,Europe,,,,,,
CUST_X44TJM,PROD_UAFGBL,11,138.25,Electronics,Asia,,,,,,
CUST_IP21YB,PROD_OU8IBM,3,166.04,Electronics,Europe,,,,,,
CUST_SL0JFT,PROD_EDZVFY,13,168.56,Electronics,North America,,,,,,
CUST_PZJ74L,PROD_IAVARI,14,155.57,Electronics,North America,,,,,,
CUST_NIKZLQ,PROD_SXPVDS,9,120.97,Sports,North America,,,,,,
CUST_Z3AX5F,PROD_MF974E,5,45.19,Home,Asia,,,,,,
CUST_KZJPP5,PROD_HBAHYK,15,134.48,Clothing,South America,,,,,,
CUST_4VHF62,PROD_UVTI6W,1,132.93,Electronics,Asia,,,,,,
CUST_8RRGUK,PROD_AQIAJV,15,171.85,Electronics,Europe,,,,,,
CUST_HGG0B1,PROD_BN8C2Z,19,61.44,Sports,Europe,,,,,,
CUST_HTTHB6,PROD_B6YR60,13,108.95,Electronics,South America,,,,,,
CUST_EVXHW8,PROD_F0OZ31,19,133.16,Home,South America,,,,,,
CUST_U6VMSP,PROD_EXLAY1,19,21.45,Clothing,North America,,,,,,
CUST_N73I4N,PROD_3172GV,11,71.9,Sports,South America,,,,,,
CUST_ZBEYJC,PROD_SF4R9H,10,52.68,Clothing,North America,,,,,,
CUST_6CIDFA,PROD_RVB47Z,16,129.84,Sports,North America,,,,,,
CUST_2S52FC,PROD_H3KLSO,18,197.47,Sports,Europe,,,,,,
CUST_1MRWE5,PROD_A24XLV,7,164.72,Electronics,Asia,,,,,,
CUST_0D7B65,PROD_6FGFKV,12,146.13,Electronics,Europe,,,,,,
CUST_31L7VJ,PROD_9D8IX2,3,67.99,Electronics,South America,,,,,,
CUST_0WN22D,PROD_RO6Q74,17,179.88,Electronics,North America,,,,,,
CUST_Y6KH2M,PROD_H5MS89,7,80.47,Home,South America,,,,,,
CUST_57MI0C,PROD_G0P70Q,5,78.56,Home,Asia,,,,,,
CUST_9ZVDQD,PROD_IQO36Z,6,52.86,Sports,South America,,,,,,
CUST_UAVVSS,PROD_9Q4UUP,8,29.34,Electronics,Europe,,,,,,
CUST_SGB5BC,PROD_5J4968,16,181.39,Home,South America,,,,,,
CUST_Q0QUZV,PROD_QXM060,13,116.96,Electronics,Asia,,,,,,
CUST_GLLD9K,PROD_MMFO3P,16,71.43,Clothing,Europe,,,,,,
CUST_IAC4ZH,PROD_QV4JTH,1,179.48,Home,North America,,,,,,
CUST_ZLN455,PROD_PXR4EM,2,39.68,Sports,South America,,,,,,
CUST_Q2SVI5,PROD_R9X9IY,6,102.45,Clothing,South America,,,,,,
CUST_O849LZ,PROD_63AGVH,16,134.8,Clothing,North America,,,,,,
CUST_A96R9P,PROD_QK1TK7,8,137.58,Clothing,Asia,,,,,,
CUST_CB7346,PROD_HW4MRW,15,38.47,Sports,South America,,,,,,
CUST_G5X09T,PROD_R05U6S,9,196.63,Clothing,North America,,,,,,
CUST_253BDM,PROD_BWAIM6,4,83.69,Home,North America,,,,,,
CUST_IK37S2,PROD_Q77T88,9,63.18,Home,Asia,,,,,,
CUST_XRP6VP,PROD_48B2QR,7,127.5,Home,North America,,,,,,
CUST_S6CSYC,PROD_GZ6GCP,17,106.8,Home,South America,,,,,,
CUST_0LG1K1,PROD_AYAN2X,10,86.35,Sports,Europe,,,,,,
CUST_N5OYR9,PROD_5MOW4H,18,26,Electronics,North America,,,,,,
CUST_Y468OJ,PROD_RYJC4Z,17,163.46,Sports,South America,,,,,,
CUST_R9JBIO,PROD_ZF9UAN,16,70.01,Electronics,Europe,,,,,,
CUST_R95SL0,PROD_9KBKBR,12,122.86,Sports,Europe,,,,,,
CUST_E48MP8,PROD_9N87ER,8,34.23,Electronics,North America,,,,,,
CUST_V5WC4Q,PROD_5ZI7TC,6,182.95,Clothing,North America,,,,,,
CUST_1OW5H0,PROD_3FB7ZO,14,140.29,Electronics,Asia,,,,,,
CUST_V6NNKT,PROD_X2HMHY,1,158.78,Electronics,Europe,,,,,,
CUST_DBU79G,PROD_N7IRRO,11,161.1,Home,Europe,,,,,,
CUST_EF3ULT,PROD_1EN014,9,86.11,Electronics,Europe,,,,,,
CUST_JOY0E5,PROD_9K196X,16,120.19,Clothing,South America,,,,,,
CUST_O0SLE1,PROD_T39L9D,11,83.57,Sports,Europe,,,,,,
CUST_FSVS2T,PROD_8AU4RT,17,65.62,Clothing,South America,,,,,,
CUST_QRDDAH,PROD_HPHWMX,3,101.17,Home,North America,,,,,,
CUST_YOQCBW,PROD_SKNXXY,5,168.33,Home,North America,,,,,,
CUST_ZH5RCA,PROD_8PCB8G,19,161.11,Sports,South America,,,,,,
CUST_SXR3IQ,PROD_DVJBNX,1,119.79,Clothing,Europe,,,,,,
CUST_I9HJKB,PROD_U9UQPO,5,43.42,Home,South America,,,,,,
CUST_L70EYK,PROD_2HW3DR,15,111.03,Electronics,North America,,,,,,
CUST_0K90MH,PROD_KNM4AD,10,50.26,Home,Asia,,,,,,
CUST_1O00RG,PROD_ZJG158,2,132.99,Home,Europe,,,,,,
CUST_3DH4FC,PROD_QZEI2B,17,23.8,Clothing,Asia,,,,,,
CUST_54SF8Z,PROD_I2JYL7,7,139.14,Electronics,Asia,,,,,,
CUST_17977K,PROD_0RKBN6,7,148.62,Home,Europe,,,,,,
CUST_VL6Z96,PROD_IIL17J,9,51.02,Home,Europe,,,,,,
CUST_HTWY80,PROD_5O16G7,12,96.58,Sports,Europe,,,,,,
CUST_8CVNG1,PROD_30F5NU,3,116.41,Sports,Asia,,,,,,
CUST_X3UIAF,PROD_X7M0NJ,9,161.73,Home,North America,,,,,,
CUST_EC194I,PROD_EXBBKT,18,100.83,Home,Asia,,,,,,
CUST_9Q6SJL,PROD_DHK5N9,8,20.29,Home,Europe,,,,,,
CUST_7J4KNL,PROD_0G3SZR,10,44.12,Home,South America,,,,,,
CUST_YWZ3VC,PROD_67RRQK,19,98.23,Sports,North America,,,,,,
CUST_9TCGTB,PROD_71B6QL,6,81.74,Clothing,Asia,,,,,,
CUST_1V07JF,PROD_WWABHN,4,63.67,Home,Asia,,,,,,
CUST_ROZC85,PROD_R55KKQ,2,151.72,Clothing,South America,,,,,,
CUST_8KTX86,PROD_ZRU76A,14,106.65,Home,South America,,,,,,
CUST_AMFB45,PROD_S3UZFL,4,99.9,Electronics,Asia,,,,,,
CUST_IPNOIQ,PROD_PBCGG7,7,180.68,Sports,South America,,,,,,
CUST_9GJP42,PROD_SIZFWF,14,170.19,Home,Europe,,,,,,
CUST_SOIUIJ,PROD_MD2R81,18,185.02,Sports,North America,,,,,,
CUST_5LFFFF,PROD_Q357GZ,12,197.73,Electronics,Europe,,,,,,
CUST_YSDVI4,PROD_JFMYIL,12,199.82,Sports,Europe,,,,,,
CUST_C7R986,PROD_HT2T9I,12,46.14,Sports,North America,,,,,,
CUST_IL7QXK,PROD_A2DSIO,1,170.16,Electronics,Europe,,,,,,
CUST_JZOQVT,PROD_YPQVED,16,92.24,Home,North America,,,,,,
CUST_MX67RE,PROD_HP809Q,15,136.95,Home,North America,,,,,,
CUST_Y5S5O1,PROD_PVEH6H,4,60.31,Home,North America,,,,,,
CUST_5TT464,PROD_MKZNIN,14,119.99,Home,South America,,,,,,
